"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","BAL",18,"00-0031235","WR","Odell Beckham","Odell","Beckham","Not injury related - resting player","coach decision","Out","Not injury related - resting player","coach decision","Did Not Participate In Practice",2024-01-04 23:53:21
2023,"REG","BAL",18,"00-0036280","LB","Malik Harrison","Malik","Harrison","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2024-01-04 22:39:49
2023,"REG","BAL",18,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2024-01-04 22:39:56
2023,"REG","BAL",18,"00-0032891","S","Daryl Worley","Daryl","Worley","Ankle","Shoulder","Out","Ankle","Shoulder","Did Not Participate In Practice",2024-01-04 22:39:28
2023,"REG","BAL",18,"00-0029592","G","Kevin Zeitler","Kevin","Zeitler","Knee","Quadricep","Out","Knee","Quadricep","Did Not Participate In Practice",2024-01-04 22:39:14
2023,"REG","BAL",18,"00-0034796","QB","Lamar Jackson","Lamar","Jackson","Not injury related - resting player","coach decision","Out","Not injury related - resting player","coach decision","Limited Participation in Practice",2024-01-04 23:53:39
2023,"REG","BAL",18,"00-0039064","WR","Zay Flowers","Zay","Flowers","Calf",NA,"Doubtful","Calf",NA,"Did Not Participate In Practice",2024-01-04 22:40:05
2023,"REG","BAL",18,"00-0032195","CB","Ronald Darby","Ronald","Darby","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2024-01-04 22:38:38
2023,"REG","BAL",18,"00-0033503","CB","Arthur Maulet","Arthur","Maulet","Hip",NA,"Questionable","Hip",NA,"Full Participation in Practice",2024-01-04 22:38:38
2023,"REG","BAL",18,"00-0036987","CB","Brandon Stephens","Brandon","Stephens","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2024-01-04 22:38:38
2023,"REG","BAL",18,"00-0038038","S","Kyle Hamilton","Kyle","Hamilton","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-01-04 22:38:38
2023,"REG","BAL",18,"00-0036630","WR","Tylan Wallace","Tylan","Wallace","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-01-04 22:38:38
2023,"REG","BAL",18,"00-0036587","S","Ar'Darius Washington","Ar'Darius","Washington","Pectoral",NA,"Questionable","Pectoral",NA,"Limited Participation in Practice",2024-01-04 22:38:38
2023,"REG","BUF",18,"00-0031588","WR","Stefon Diggs","Stefon","Diggs",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-05 19:50:05
2023,"REG","BUF",18,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"Neck","right Finger","Full Participation in Practice",2024-01-05 19:49:30
2023,"REG","BUF",18,"00-0033072","DE","Leonard Floyd","Leonard","Floyd",NA,NA,NA,"Rib","Not injury related - resting p","Full Participation in Practice",2024-01-05 19:49:30
2023,"REG","BUF",18,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-01-05 19:49:30
2023,"REG","BUF",18,"00-0027940","LB","Von Miller","Von","Miller",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-01-05 19:49:30
2023,"REG","BUF",18,"00-0036888","S","Damar Hamlin","Damar","Hamlin",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-01-05 19:49:30
2023,"REG","BUF",18,"00-0031936","C","Mitch Morse","Mitch","Morse","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2024-01-05 19:50:13
2023,"REG","CAR",18,"00-0028872","P","Johnny Hekker","Johnny","Hekker",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-01-04 18:12:46
2023,"REG","CAR",18,"00-0035713","LB","Brian Burns","Brian","Burns",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-01-05 17:23:37
2023,"REG","CAR",18,"00-0034777","WR","D.J. Chark","D.J.","Chark",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-01-05 17:23:46
2023,"REG","CAR",18,"00-0032437","LB","Kamu Grugier-Hill","Kamu","Grugier-Hill",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-01-05 17:23:57
2023,"REG","CAR",18,"00-0031785","CB","Troy Hill","Troy","Hill",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-01-05 17:24:07
2023,"REG","CAR",18,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-01-05 17:24:30
2023,"REG","CAR",18,"00-0035243","RB","Miles Sanders","Miles","Sanders",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-01-04 18:15:20
2023,"REG","CAR",18,"00-0036635","WR","Ihmir Smith-Marsette","Ihmir","Smith-Marsette",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-01-05 17:24:40
2023,"REG","CAR",18,"00-0039150","QB","Bryce Young","Bryce","Young",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-01-05 17:24:51
2023,"REG","CAR",18,"00-0034382","LB","Marquis Haynes","Marquis","Haynes","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-01-05 17:25:23
2023,"REG","CAR",18,"00-0034173","K","Eddy Pineiro","Eddy","Pineiro","right Hamstring",NA,"Doubtful","right Hamstring",NA,"Did Not Participate In Practice",2024-01-05 17:25:37
2023,"REG","CAR",18,"00-0037297","G","Cade Mays","Cade","Mays","Finger",NA,"Doubtful","Finger",NA,"Limited Participation in Practice",2024-01-05 17:25:47
2023,"REG","CAR",18,"00-0034500","LB","Tae Davis","Tae","Davis","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2024-01-05 17:25:58
2023,"REG","CAR",18,"00-0036944","CB","Jaycee Horn","Jaycee","Horn","Toe",NA,"Questionable","Toe",NA,"Full Participation in Practice",2024-01-05 17:26:09
2023,"REG","CHI",18,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-04 20:24:09
2023,"REG","CHI",18,"00-0038416","QB","Tyson Bagent","Tyson","Bagent",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-01-05 19:55:25
2023,"REG","CHI",18,"00-0034827","WR","D.J. Moore","D.J.","Moore",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-01-05 19:55:59
2023,"REG","CHI",18,"00-0036309","WR","Darnell Mooney","Darnell","Mooney","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-01-05 19:58:16
2023,"REG","CHI",18,"00-0036292","CB","Jaylon Johnson","Jaylon","Johnson","Shoulder",NA,"Doubtful","Shoulder",NA,"Did Not Participate In Practice",2024-01-05 19:58:05
2023,"REG","CHI",18,"00-0036906","RB","Khalil Herbert","Khalil","Herbert","Back","Not injury related - personal matter","Questionable","Back","Not injury related - personal ","Did Not Participate In Practice",2024-01-05 19:57:37
2023,"REG","CHI",18,"00-0028284","LS","Patrick Scales","Patrick","Scales","Foot",NA,"Questionable","Foot",NA,"Did Not Participate In Practice",2024-01-05 19:57:37
2023,"REG","CHI",18,"00-0036290","TE","Cole Kmet","Cole","Kmet","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-01-05 19:57:37
2023,"REG","CHI",18,"00-0038111","CB","Kyler Gordon","Kyler","Gordon","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-01-05 19:57:37
2023,"REG","CHI",18,"00-0033082","C","Lucas Patrick","Lucas","Patrick","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-01-05 19:57:37
2023,"REG","CIN",18,"00-0035100","QB","Jake Browning","Jake","Browning",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-01-05 19:30:39
2023,"REG","CIN",18,"00-0036900","WR","Ja'Marr Chase","Ja'Marr","Chase",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-05 19:30:39
2023,"REG","CIN",18,"00-0035341","WR","Trenton Irwin","Trenton","Irwin",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-01-05 19:31:07
2023,"REG","CIN",18,"00-0033897","RB","Joe Mixon","Joe","Mixon",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-01-05 19:30:52
2023,"REG","CIN",18,"00-0036410","WR","Tee Higgins","Tee","Higgins","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2024-01-05 19:31:17
2023,"REG","CIN",18,"00-0033548","CB","Chidobe Awuzie","Chidobe","Awuzie","Shoulder","Calf","Questionable","Shoulder",NA,"Did Not Participate In Practice",2024-01-05 19:31:31
2023,"REG","CIN",18,"00-0034446","CB","Jalen Davis","Jalen","Davis","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-01-05 19:31:44
2023,"REG","CLE",18,"00-0033570","LB","Anthony Walker","Anthony","Walker",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2024-01-04 20:57:35
2023,"REG","CLE",18,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Oblique","Knee","Full Participation in Practice",2024-01-05 19:53:29
2023,"REG","CLE",18,"00-0026158","QB","Joe Flacco","Joe","Flacco",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-01-05 19:53:21
2023,"REG","CLE",18,"00-0033923","RB","Kareem Hunt","Kareem","Hunt",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-01-05 19:54:26
2023,"REG","CLE",18,"00-0034399","G","Wyatt Teller","Wyatt","Teller",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-01-05 19:54:58
2023,"REG","CLE",18,"00-0034856","CB","Denzel Ward","Denzel","Ward",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-05 19:53:21
2023,"REG","CLE",18,"00-0030383","S","Duron Harmon","Duron","Harmon",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2024-01-05 19:54:00
2023,"REG","CLE",18,"00-0031270","DT","Shelby Harris","Shelby","Harris",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2024-01-05 19:54:16
2023,"REG","CLE",18,"00-0033885","TE","David Njoku","David","Njoku",NA,NA,NA,"Not injury related - resting player","Knee, Illness","Limited Participation in Practice",2024-01-05 19:53:21
2023,"REG","CLE",18,"00-0034807","DE","Ogbonnia Okoronkwo","Ogbonnia","Okoronkwo",NA,NA,NA,"Pectoral",NA,"Limited Participation in Practice",2024-01-05 19:53:21
2023,"REG","CLE",18,"00-0033901","C","Ethan Pocic","Ethan","Pocic",NA,NA,NA,"Shoulder","Stinger","Limited Participation in Practice",2024-01-05 19:54:49
2023,"REG","CLE",18,"00-0031544","WR","Amari Cooper","Amari","Cooper","Not injury related - resting player","Heel","Out","Not injury related - resting player","Heel","Did Not Participate In Practice",2024-01-05 20:01:10
2023,"REG","CLE",18,"00-0034639","CB","Mike Ford","Mike","Ford","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2024-01-05 20:01:18
2023,"REG","CLE",18,"00-0033868","DE","Myles Garrett","Myles","Garrett","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-01-05 20:01:26
2023,"REG","CLE",18,"00-0030098","K","Dustin Hopkins","Dustin","Hopkins","left Hamstring",NA,"Out","left Hamstring",NA,"Did Not Participate In Practice",2024-01-05 20:01:43
2023,"REG","CLE",18,"00-0036996","CB","Greg Newsome","Greg","Newsome","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-01-05 20:01:55
2023,"REG","CLE",18,"00-0035625","S","Juan Thornhill","Juan","Thornhill","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2024-01-05 20:02:13
2023,"REG","CLE",18,"00-0030068","WR","Marquise Goodwin","Marquise","Goodwin","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2024-01-05 20:01:00
2023,"REG","CLE",18,"00-0034721","P","Corey Bojorquez","Corey","Bojorquez","left Quadricep",NA,"Questionable","left Quadricep",NA,"Limited Participation in Practice",2024-01-05 20:01:00
2023,"REG","CLE",18,"00-0035444","LB","Jordan Kunaszyk","Jordan","Kunaszyk","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-01-05 20:01:00
2023,"REG","CLE",18,"00-0036980","WR","Elijah Moore","Elijah","Moore","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2024-01-05 20:01:00
2023,"REG","DAL",18,"00-0031411","DE","Demarcus Lawrence","Demarcus","Lawrence",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-03 20:48:45
2023,"REG","DAL",18,"00-0033928","CB","Jourdan Lewis","Jourdan","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-03 20:48:55
2023,"REG","DAL",18,"00-0031402","G","Zack Martin","Zack","Martin",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-04 20:41:23
2023,"REG","DAL",18,"00-0027947","T","Tyron Smith","Tyron","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-04 20:41:23
2023,"REG","DAL",18,"00-0036139","RB","Rico Dowdle","Rico","Dowdle",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-01-05 19:29:21
2023,"REG","DAL",18,"00-0035698","T","Chuma Edoga","Chuma","Edoga",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-01-05 19:30:08
2023,"REG","DAL",18,"00-0038575","DE","Viliami Fehoko","Viliami","Fehoko",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-01-05 19:29:21
2023,"REG","DAL",18,"00-0038738","RB","Hunter Luepke","Hunter","Luepke",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2024-01-05 19:29:21
2023,"REG","DAL",18,"00-0031236","WR","Brandin Cooks","Brandin","Cooks",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-01-03 20:47:32
2023,"REG","DAL",18,"00-0029542","CB","Stephon Gilmore","Stephon","Gilmore",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-01-03 20:48:09
2023,"REG","DAL",18,"00-0036376","C","Tyler Biadasz","Tyler","Biadasz","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0036982","DE","Chauncey Golston","Chauncey","Golston","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0037243","G","Tyler Smith","Tyler","Smith","Foot",NA,"Questionable","Foot",NA,"Did Not Participate In Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0034373","DE","Dorance Armstrong","Dorance","Armstrong","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0030063","DT","Johnathan Hankins","Johnathan","Hankins","Knee","Ankle","Questionable","Knee","Ankle","Limited Participation in Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0033877","S","Malik Hooker","Malik","Hooker","Ankle","Illness","Questionable","Ankle","Illness","Limited Participation in Practice",2024-01-05 19:31:00
2023,"REG","DAL",18,"00-0037578","S","Juanyeh Thomas","Juanyeh","Thomas","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2024-01-05 19:31:00
2023,"REG","DEN",18,"00-0032943","P","Riley Dixon","Riley","Dixon",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0037264","S","Delarrin Turner-Yell","Delarrin","Turner-Yell",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2024-01-03 21:12:57
2023,"REG","DEN",18,"00-0036995","LB","Baron Browning","Baron","Browning",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0036943","LS","Mitchell Fraboni","Mitchell","Fraboni",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-01-05 21:37:37
2023,"REG","DEN",18,"00-0034368","LB","Josey Jewell","Josey","Jewell",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0038976","WR","Marvin Mims","Marvin","Mims",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0038796","T","Alex Palczewski","Alex","Palczewski",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-01-04 21:23:56
2023,"REG","DEN",18,"00-0033526","RB","Samaje Perine","Samaje","Perine",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0029890","DT","Mike Purcell","Mike","Purcell",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-01-05 21:38:03
2023,"REG","DEN",18,"00-0034348","WR","Courtland Sutton","Courtland","Sutton",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-01-05 21:37:22
2023,"REG","DEN",18,"00-0031484","TE","Chris Manhertz","Chris","Manhertz","Illness",NA,"Out","Illness",NA,"Did Not Participate In Practice",2024-01-05 21:38:25
2023,"REG","DEN",18,"00-0034847","T","Mike McGlinchey","Mike","McGlinchey","Ribs",NA,"Out","Ribs",NA,"Did Not Participate In Practice",2024-01-05 21:38:41
2023,"REG","DET",18,"00-0032381","T","Taylor Decker","Taylor","Decker",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-01-05 20:41:27
2023,"REG","DET",18,"00-0032395","G","Graham Glasgow","Graham","Glasgow",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-01-05 20:41:35
2023,"REG","DET",18,"00-0039065","TE","Sam LaPorta","Sam","LaPorta",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-01-05 20:41:48
2023,"REG","DET",18,"00-0034345","C","Frank Ragnow","Frank","Ragnow",NA,NA,NA,"Knee","back, toe, rest","Full Participation in Practice",2024-01-05 20:42:05
2023,"REG","DET",18,"00-0033930","CB","Cameron Sutton","Cameron","Sutton",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2024-01-05 20:41:27
2023,"REG","DET",18,"00-0037240","WR","Jameson Williams","Jameson","Williams","Ankle","Illness","Out","Ankle","Illness","Did Not Participate In Practice",2024-01-05 20:43:04
2023,"REG","DET",18,"00-0036754","TE","Brock Wright","Brock","Wright","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2024-01-05 20:43:12
2023,"REG","DET",18,"00-0037310","LB","James Houston","James","Houston","Ankle",NA,"Out","Ankle",NA,"Limited Participation in Practice",2024-01-05 20:42:52
2023,"REG","DET",18,"00-0035253","S","Chauncey Gardner-Johnson","Chauncey","Gardner-Johnson","Pectoral",NA,"Questionable","Pectoral",NA,"Full Participation in Practice",2024-01-05 20:42:44
2023,"REG","DET",18,"00-0035841","DT","Benito Jones","Benito","Jones","Illness",NA,"Questionable","Illness",NA,"Full Participation in Practice",2024-01-05 20:42:44
2023,"REG","DET",18,"00-0036624","DT","Alim McNeill","Alim","McNeill","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-01-05 20:42:44
2023,"REG","GB",18,"00-0034728","CB","Jaire Alexander","Jaire","Alexander",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0036677","S","Zayne Anderson","Zayne","Anderson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0032401","LB","De'Vondre Campbell","De'Vondre","Campbell",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0036622","C","Josh Myers","Josh","Myers",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0035133","CB","Keisean Nixon","Keisean","Nixon",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0034968","S","Darnell Savage","Darnell","Savage",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0037074","LB","Quay Walker","Quay","Walker",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0033293","RB","Aaron Jones","Aaron","Jones",NA,NA,NA,"Knee","Finger","Limited Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0034485","S","Jonathan Owens","Jonathan","Owens",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-01-05 20:03:03
2023,"REG","GB",18,"00-0035004","DT","Chris Slayton","Chris","Slayton",NA,NA,NA,"Knee","Foot","Limited Participation in Practice",2024-01-05 20:03:03
